Date,PIN,MAP,PEN,VAL,ADR,ASI,BAS,FLR,NAR,TSM,CPL,MER,ALT
1/10/2018,29.06,22.72,5.28,7.88,14.33,26.12,,38.89,24.3,22.98,30.21,28.86,20.6
1/11/2018,29.05,22.65,5.26,7.85,14.34,26.11,,38.83,24.24,23,30.21,28.74,20.6
1/12/2018,29.05,22.6,5.23,7.82,14.32,26.11,,38.76,24.18,22.97,30.21,28.68,20.6
1/13/2018,29.04,22.58,5.21,7.8,14.32,26.1,,38.67,24.13,22.96,30.22,28.6,20.6
1/14/2018,29.05,22.59,5.19,7.78,14.32,26.1,,38.68,24.06,22.95,30.22,28.58,20.6
1/15/2018,29.06,22.57,5.17,7.76,14.31,26.1,,38.71,24.03,22.95,30.22,28.55,20.61
1/16/2018,29.05,22.53,5.12,7.73,14.31,26.1,,38.72,24.02,22.93,30.23,28.71,20.61
1/17/2018,29.04,22.51,5.08,7.7,14.29,26.1,,38.7,23.99,22.91,30.23,28.65,20.6
1/18/2018,29.04,22.56,5.05,7.68,14.25,26.1,,38.68,23.91,22.88,30.23,28.59,20.6
1/19/2018,29.04,22.56,5.02,7.65,14.27,26.1,,38.67,23.86,22.88,30.23,28.57,20.6
1/20/2018,29.03,22.57,4.99,7.63,14.27,26.1,,38.62,23.85,22.83,30.23,28.53,20.6
1/21/2018,29.03,22.59,4.96,7.61,14.27,26.09,,38.58,23.82,22.8,30.23,28.66,20.6
1/22/2018,29.02,22.55,4.94,7.59,14.25,26.09,,38.51,23.77,22.78,30.23,28.81,20.59
1/23/2018,29.03,22.58,4.92,7.58,14.25,26.08,,38.51,23.79,22.78,30.24,28.77,20.59
1/24/2018,29.04,22.61,4.9,7.56,14.26,26.09,,38.51,23.8,22.76,30.24,28.79,20.59
1/25/2018,29.04,22.53,4.88,7.55,14.25,26.09,,38.51,23.79,22.74,30.24,28.7,20.59
1/26/2018,29.04,22.66,4.87,7.54,14.23,26.09,,38.47,23.8,22.73,30.24,28.61,20.59
1/27/2018,29.01,22.55,4.87,7.52,14.21,26.09,,38.44,23.8,22.71,30.25,28.58,20.58
1/28/2018,29,22.52,4.86,7.51,14.16,26.08,,38.4,23.81,22.69,30.25,28.51,20.58
1/29/2018,28.99,22.52,4.85,7.5,14.14,26.08,,38.34,23.79,22.66,30.25,28.45,20.57
1/30/2018,28.97,22.49,4.84,7.48,14.14,26.07,,38.32,23.79,22.63,30.25,28.4,20.57
1/31/2018,28.98,22.47,4.83,7.47,14.12,26.08,,38.36,23.84,22.63,30.25,28.37,20.57
2/1/2018,28.98,22.47,4.83,7.46,14.1,26.08,,38.35,23.85,22.62,30.25,28.47,20.57
2/2/2018,28.98,22.53,4.82,7.45,14.09,26.08,,38.3,23.81,22.61,30.25,28.49,20.56
2/3/2018,28.98,22.55,4.82,7.44,14.09,26.07,,38.27,23.83,22.57,30.26,28.43,20.56
2/4/2018,29,22.61,4.82,7.44,14.08,26.07,,38.3,23.86,22.55,30.26,28.42,20.57
2/5/2018,29,22.65,4.82,7.42,14.07,26.08,,38.28,23.87,22.54,30.26,28.36,20.56
2/6/2018,29,22.68,4.82,7.42,14.04,26.07,,38.25,23.89,22.53,30.26,28.43,20.56
2/7/2018,29.03,22.7,4.82,7.41,14.03,26.07,,38.25,23.91,22.51,30.27,28.5,20.56
2/8/2018,29.04,22.69,4.82,7.41,14.01,26.07,,38.26,23.91,22.51,30.27,28.58,20.56
2/9/2018,29.05,22.73,4.83,7.4,14.02,26.07,,38.27,23.89,22.51,30.27,28.54,20.56
2/10/2018,29.06,22.78,4.83,7.4,14.02,26.07,,38.28,23.92,22.48,30.27,28.39,20.56
2/11/2018,29.05,22.87,4.83,7.4,14.02,26.08,,38.27,23.92,22.46,30.28,28.29,20.55
2/12/2018,29.05,22.82,4.83,7.39,13.99,26.07,,38.26,23.9,22.46,30.28,28.26,20.55
2/13/2018,29.07,22.72,4.84,7.38,13.98,26.07,,38.28,23.82,22.45,30.28,28.19,20.55
2/14/2018,29.07,22.82,4.78,7.38,13.98,26.08,,38.33,23.77,22.44,30.28,28.22,20.55
2/15/2018,29.06,22.83,4.77,7.37,13.97,26.08,,38.32,23.75,22.41,30.28,28.21,20.55
2/16/2018,29.05,22.88,4.76,7.36,13.96,26.08,,38.29,23.74,22.41,30.28,28.33,20.55
2/17/2018,29.04,22.88,4.75,7.35,13.95,26.07,,38.24,23.71,22.38,30.28,28.23,20.54
2/18/2018,29.02,22.92,4.74,7.34,13.94,26.06,,38.17,23.69,22.37,30.28,28.11,20.53
2/19/2018,29,23.15,4.73,7.33,13.92,26.05,,38.09,23.63,22.36,30.29,28.07,20.52
2/20/2018,28.99,22.96,4.71,7.32,13.9,26.05,,38.07,23.66,22.36,30.29,28.02,20.52
2/21/2018,29,23.09,4.7,7.32,13.88,26.05,,38.08,23.69,22.34,30.29,28.02,20.52
2/22/2018,28.99,23.22,4.69,7.31,13.85,26.06,,38.09,23.69,22.34,30.3,28.03,20.51
2/23/2018,29.01,23.24,4.68,7.3,13.85,26.05,,38.1,23.71,22.34,30.3,28.08,20.51
2/24/2018,29.02,23.05,4.67,7.3,13.83,26.06,,38.13,23.71,22.33,30.3,28.05,20.52
2/25/2018,29.02,23.04,4.66,7.29,13.82,26.06,,38.13,23.7,22.32,30.3,28,20.51
2/26/2018,29.03,22.83,4.64,7.29,13.82,26.06,,38.1,23.68,22.32,30.31,27.95,20.5
2/27/2018,29.01,22.79,4.63,7.28,13.81,26.06,,38.08,23.66,22.3,30.31,27.95,20.5
2/28/2018,28.96,22.78,4.61,7.28,13.79,26.05,,38.05,23.67,22.29,30.31,27.91,20.49
3/1/2018,28.97,22.75,4.6,7.28,13.76,26.05,,38.08,23.7,22.28,30.31,27.88,20.5
3/2/2018,28.98,22.73,4.6,7.28,13.75,26.06,,38.08,23.72,22.27,30.31,27.96,20.49
3/3/2018,28.97,22.82,4.59,7.27,13.73,26.05,,38,23.73,22.25,30.31,27.86,20.48
3/4/2018,28.96,22.77,4.58,7.27,13.73,26.04,,37.95,23.73,22.25,30.31,27.86,20.47
3/5/2018,28.96,22.71,4.58,7.27,13.71,26.04,,37.93,23.69,22.23,30.32,27.92,20.46
3/6/2018,28.97,22.7,4.58,7.27,13.71,26.04,,37.91,23.7,22.23,30.32,27.81,20.46
3/7/2018,28.97,22.67,4.58,7.27,13.7,26.04,,37.91,23.71,22.22,30.32,27.81,20.45
3/8/2018,28.97,22.7,4.58,7.26,13.67,26.04,,37.88,23.72,22.23,30.33,27.85,20.45
3/9/2018,28.98,22.73,4.58,7.27,13.67,26.04,,37.89,23.73,22.25,30.33,27.81,20.44
3/10/2018,28.99,22.84,4.58,7.26,13.65,26.04,,37.88,23.68,22.23,30.33,27.73,20.44
3/11/2018,28.98,22.71,4.59,7.25,13.65,26.04,,37.84,23.6,22.22,30.33,27.66,20.43
3/12/2018,28.98,22.66,4.59,7.25,13.64,26.03,,37.81,23.55,22.21,30.33,27.7,20.42
3/13/2018,29,22.63,4.6,7.25,13.64,26.03,,37.84,23.56,22.21,30.34,27.77,20.42
3/14/2018,29.01,22.57,4.61,7.25,13.63,26.04,,37.88,23.58,22.21,30.34,27.8,20.41
3/15/2018,29.01,22.58,4.62,7.25,13.6,26.04,,37.88,23.59,22.23,30.34,27.84,20.41
3/16/2018,29.01,22.6,4.63,7.25,13.61,26.04,,37.9,23.56,22.25,30.34,27.97,20.4
3/17/2018,28.98,22.6,4.63,7.24,13.6,26.03,,37.85,23.57,22.23,30.34,27.86,20.38
3/18/2018,28.97,22.6,4.64,7.24,13.6,26.03,,37.79,23.56,22.21,30.34,27.87,20.37
3/19/2018,28.98,22.55,4.65,7.25,13.59,26.02,5.34,37.78,23.56,22.21,30.35,28.04,20.37
3/20/2018,28.95,22.61,4.66,7.24,13.59,26.03,5.34,37.78,23.58,22.21,30.35,28.21,20.34
3/21/2018,28.96,22.53,4.67,7.24,13.58,26.03,5.35,37.83,23.59,22.2,30.35,28.15,20.34
3/22/2018,28.96,22.72,4.68,7.24,13.57,26.03,5.35,37.81,23.59,22.2,30.35,28.15,20.32
3/23/2018,28.96,22.7,4.69,7.24,13.57,26,5.36,37.81,23.6,22.2,30.35,28.05,20.31
3/24/2018,28.96,22.7,4.7,7.24,13.54,26,5.36,37.8,23.6,22.18,30.35,27.97,20.31
3/25/2018,28.98,22.87,4.71,7.24,13.54,26.01,5.37,37.81,23.6,22.19,30.36,27.92,20.3
3/26/2018,28.98,22.7,4.59,7.25,13.53,26,5.37,37.84,23.62,22.19,30.36,27.92,20.29
3/27/2018,28.99,22.55,4.58,7.25,13.53,26.01,5.37,37.86,23.62,22.19,30.36,27.8,20.27
3/28/2018,28.98,22.5,4.58,7.25,13.53,26.01,5.38,37.85,23.62,22.18,30.36,27.79,20.26
3/29/2018,28.98,22.45,4.58,7.25,13.53,26,5.39,37.8,23.62,22.18,30.36,27.8,20.25
3/30/2018,28.99,22.41,4.58,7.25,13.54,26,,37.78,23.6,22.21,30.36,27.77,20.23
3/31/2018,28.99,22.41,4.58,7.25,13.54,25.99,,37.75,23.57,22.2,30.36,27.67,20.22
4/1/2018,28.98,22.52,4.58,7.25,13.53,25.99,,37.73,23.56,22.2,30.37,27.61,20.21
4/2/2018,28.96,22.57,4.59,7.24,13.52,25.99,,37.73,23.56,22.2,30.37,27.59,20.19
4/3/2018,28.95,22.59,4.59,7.22,13.5,25.99,,37.69,23.55,22.21,30.37,27.57,20.18
4/4/2018,28.95,22.58,4.59,7.22,13.51,25.98,,37.7,23.55,22.2,30.37,27.69,20.17
4/5/2018,28.97,22.57,4.6,7.22,13.5,25.98,,37.7,23.54,22.2,30.37,27.65,20.16
4/6/2018,28.97,22.51,4.61,7.22,13.52,25.98,,37.71,23.54,22.23,30.38,27.75,20.15
4/7/2018,28.99,22.36,4.62,7.21,13.53,25.98,,37.75,23.55,22.23,30.38,27.71,20.14
4/8/2018,28.99,22.35,4.63,7.21,13.52,25.99,,37.76,23.56,22.23,30.38,27.64,20.13
4/9/2018,28.98,22.34,4.64,7.21,13.53,25.98,,37.76,23.57,22.23,30.38,27.96,20.11
4/10/2018,28.99,22.35,4.65,7.21,13.54,25.98,,37.76,23.58,22.23,30.39,27.87,20.1
4/11/2018,28.99,22.36,4.66,7.21,13.52,25.98,,37.77,23.58,22.22,30.39,27.95,20.08
4/12/2018,28.99,22.33,4.67,7.21,13.49,25.98,,37.78,23.6,22.22,30.39,28,20.07
4/13/2018,29,22.29,4.68,7.21,13.51,25.98,,37.83,23.61,22.25,30.39,28.07,20.06
4/14/2018,29,22.35,4.7,7.21,13.52,25.98,,37.88,23.63,22.25,30.4,27.95,20.05
4/15/2018,29.01,22.37,4.71,7.21,13.5,25.98,,37.9,23.66,22.24,30.4,27.91,20.04
4/16/2018,28.99,22.37,4.71,7.21,13.49,25.98,,37.86,23.66,22.24,30.4,27.86,20.02
4/17/2018,29,22.28,4.73,7.22,13.49,25.97,,37.85,23.64,22.26,30.4,27.91,20.01
4/18/2018,29.01,22.26,4.74,7.23,13.49,25.97,,37.88,23.65,22.26,30.4,27.95,20
4/19/2018,28.99,22.32,4.75,7.21,13.48,25.97,,37.84,23.64,22.27,30.4,28.1,19.98
4/20/2018,28.99,22.4,4.75,7.22,13.49,25.97,,37.82,23.63,22.28,30.41,28.15,19.96
4/21/2018,28.97,22.3,4.76,7.22,13.48,25.96,,37.77,23.61,22.3,30.41,28.04,19.94
4/22/2018,28.97,22.27,4.77,7.22,13.47,25.96,,37.77,23.6,22.3,30.41,27.97,19.94
4/23/2018,28.98,22.22,4.78,7.22,13.49,25.96,,37.79,23.62,22.31,30.41,27.97,19.93
4/24/2018,28.99,22.21,4.8,7.23,13.49,25.96,,37.82,23.63,22.32,30.42,28.22,19.92
4/25/2018,28.99,22.24,4.8,7.23,13.49,25.96,,37.82,23.64,22.33,30.42,28.43,19.91
4/26/2018,28.99,22.21,4.81,7.23,13.47,25.95,,37.79,23.64,22.33,30.42,28.38,19.89
4/27/2018,28.98,22.2,4.82,7.24,13.47,25.95,,37.78,23.63,22.35,30.42,28.89,19.89
4/28/2018,28.98,22.26,4.83,7.24,13.46,25.95,,37.81,23.64,22.35,30.42,28.55,19.87
4/29/2018,28.98,22.26,4.84,7.25,13.48,25.95,,37.8,23.64,22.35,30.43,28.37,19.86
4/30/2018,28.98,22.26,4.85,7.25,13.47,25.94,,37.8,23.64,22.34,30.43,28.27,19.86
5/1/2018,28.99,22.29,4.87,7.26,13.48,25.94,,37.83,23.65,22.34,30.43,28.37,19.85
5/2/2018,28.99,22.26,4.87,7.27,13.48,25.94,,37.84,23.66,22.33,30.43,28.65,19.84
5/3/2018,28.99,22.27,4.88,7.28,13.47,25.94,,37.79,23.65,22.36,30.43,28.71,19.82
5/4/2018,28.99,22.26,4.89,7.28,13.47,25.94,,37.8,23.64,22.39,30.44,28.82,19.82
5/5/2018,29,22.36,4.91,7.29,13.47,25.93,,37.83,23.64,22.4,30.44,28.6,19.81
5/6/2018,29.01,22.36,4.92,7.3,13.48,25.94,,37.88,23.65,22.4,30.44,28.43,19.8
5/7/2018,29.01,22.38,4.93,7.3,13.49,25.94,,37.9,23.66,22.37,30.44,28.63,19.8
5/8/2018,29.01,22.35,4.94,7.31,13.5,25.94,,37.9,23.66,22.36,30.45,28.62,19.79
5/9/2018,29.01,22.31,4.94,7.31,13.5,25.93,,37.88,23.66,22.4,30.45,28.9,19.78
5/10/2018,29,22.34,4.95,7.33,13.49,25.93,,37.84,23.63,22.42,30.45,29.04,19.77
5/11/2018,29,22.36,4.96,7.34,13.48,25.92,,37.82,23.62,22.4,30.45,29.07,19.76
5/12/2018,28.99,22.36,4.97,7.33,13.48,25.92,,37.84,23.62,22.39,30.45,28.83,19.75
5/13/2018,29,22.29,4.98,7.34,13.49,25.92,,37.86,23.62,22.39,30.46,28.66,19.75
5/14/2018,29,22.25,4.98,7.35,13.48,25.92,,37.86,23.62,22.41,30.46,28.78,19.74
5/15/2018,29,22.22,4.99,7.36,13.49,25.92,,37.84,23.61,22.45,30.46,28.8,19.73
5/16/2018,28.97,22.21,5,7.37,13.47,25.91,,37.88,23.62,22.47,30.46,28.99,19.72
5/17/2018,28.97,22.23,5,7.37,13.47,25.92,,37.86,23.61,22.48,30.47,28.82,19.72
5/18/2018,28.96,22.25,5.01,7.37,13.47,25.91,,37.81,23.6,22.48,30.46,29.27,19.69
5/19/2018,28.96,22.24,5.02,7.39,13.47,25.9,,37.83,23.59,22.49,30.47,28.75,19.7
5/20/2018,28.97,22.22,5.03,7.39,13.45,25.91,,37.93,23.64,22.49,30.47,28.58,19.71
5/21/2018,28.97,22.17,5.03,7.4,13.51,25.91,,37.92,23.65,22.49,30.47,28.56,19.7
5/22/2018,28.97,22.14,5.04,7.41,13.5,25.91,,37.98,23.66,22.48,30.48,28.61,19.7
5/23/2018,28.97,22.24,5.05,7.42,13.49,25.91,6.11,38.03,23.67,22.5,30.48,28.83,19.7
5/24/2018,28.98,22.33,5.06,7.42,13.49,25.91,6.11,38.03,23.68,22.5,30.49,28.92,19.69
5/25/2018,28.98,22.16,5.06,7.43,13.49,25.9,6.13,38,23.67,22.49,30.49,29.09,19.68
5/26/2018,28.97,22.2,5.07,7.44,13.49,25.9,6.14,37.98,23.67,22.51,30.49,28.91,19.68
5/27/2018,28.99,22.17,5.08,7.45,13.5,25.89,6.15,38,23.68,22.51,30.5,28.76,19.68
5/28/2018,28.99,22.24,5.08,7.46,13.49,25.9,6.16,38.03,23.69,22.51,30.5,28.98,19.67
5/29/2018,28.98,22.19,5.09,7.46,13.5,25.89,6.17,38.01,23.67,22.53,30.5,29.17,19.66
5/30/2018,28.98,22.23,5.1,7.46,13.5,25.89,6.18,37.99,23.66,22.54,30.5,29.18,19.66
5/31/2018,28.97,22.08,5.1,7.47,13.49,25.89,6.19,37.93,23.65,22.55,30.5,28.86,19.65
6/1/2018,28.97,22.13,5.11,7.48,13.49,25.88,6.21,37.91,23.63,22.56,30.51,28.87,19.65
6/2/2018,28.98,22.19,5.12,7.49,13.5,25.88,6.22,37.98,23.66,22.55,30.51,28.85,19.65
6/3/2018,29.01,22.15,5.13,7.5,13.51,25.88,6.23,38.12,23.7,22.56,30.52,28.82,19.66
6/4/2018,29.01,22.11,5.13,7.51,13.51,25.89,6.24,38.11,23.71,22.58,30.52,29.07,19.65
6/5/2018,28.97,22.24,5.13,7.51,13.51,25.89,6.25,37.98,23.66,22.58,30.51,29.11,19.62
6/6/2018,28.95,22.2,5.14,7.52,13.51,25.87,6.26,37.92,23.63,22.59,30.52,29.21,19.62
6/7/2018,28.97,22.18,5.15,7.54,13.52,25.87,6.27,37.99,23.66,22.6,30.53,29.22,19.64
6/8/2018,29,22.3,5.16,7.54,13.52,25.88,6.28,38.08,23.69,22.61,30.53,29.25,19.64
6/9/2018,28.99,22.19,5.16,7.54,13.53,25.88,6.29,38.02,23.68,22.62,30.53,28.99,19.63
6/10/2018,28.98,22.18,5.17,7.54,13.53,25.87,6.3,37.94,23.64,22.66,30.53,28.85,19.62
6/11/2018,28.98,22.32,5.17,7.55,13.53,25.86,6.31,37.95,23.64,22.66,30.53,28.98,19.63
6/12/2018,28.98,22.28,5.18,7.56,13.53,25.86,6.33,37.98,23.65,22.66,30.54,29.28,19.62
6/13/2018,28.99,22.25,5.19,7.58,13.54,25.87,6.34,38.08,23.7,22.66,30.54,29.17,19.63
6/14/2018,29,22.2,5.2,7.58,13.54,25.87,6.34,38.15,23.72,22.66,30.55,29.28,19.63
6/15/2018,29,22.31,5.2,7.59,13.55,25.88,6.36,38.19,23.73,22.65,30.55,29.35,19.63
6/16/2018,29.01,22.3,5.21,7.59,13.55,25.88,6.37,38.23,23.75,22.66,30.55,29.13,19.63
6/17/2018,29.01,22.23,5.21,7.6,13.56,25.87,6.37,38.23,23.76,22.69,30.56,28.9,19.63
6/18/2018,29.01,22.24,5.22,7.61,13.55,25.88,6.38,38.23,23.77,22.7,30.56,29.37,19.63
6/19/2018,29,22.31,5.22,7.62,13.55,25.87,6.39,38.18,23.76,22.69,30.56,29.24,19.62
6/20/2018,29,22.48,5.23,7.63,13.56,25.87,6.4,38.16,23.75,22.7,30.56,29.38,19.62
6/21/2018,28.99,22.44,5.24,7.63,13.57,25.86,6.41,38.12,23.73,22.71,30.56,29.45,19.61
6/22/2018,28.98,22.41,5.24,7.64,13.56,25.86,6.42,38.1,23.72,22.74,30.56,29.32,19.61
6/23/2018,28.97,22.46,5.25,7.64,13.59,25.85,6.43,38.05,23.7,22.73,30.56,29.2,19.61
6/24/2018,28.98,22.43,5.25,7.65,13.61,25.85,6.44,38.09,23.71,22.75,30.57,29.03,19.62
6/25/2018,28.98,22.39,5.26,7.66,13.6,25.85,6.45,38.07,23.7,22.76,30.57,29.41,19.61
6/26/2018,28.98,22.41,5.27,7.67,13.61,25.85,6.46,38.08,23.7,22.78,30.57,29.54,19.61
6/27/2018,28.98,22.41,5.27,7.67,13.62,25.85,6.47,38.11,23.72,22.77,30.58,29.59,19.62
6/28/2018,29,22.47,5.28,7.68,13.62,25.85,6.48,38.16,23.73,22.77,30.58,29.62,19.62
6/29/2018,29,22.39,5.29,7.69,13.63,25.85,6.49,38.13,23.73,22.76,30.58,29.92,19.62
6/30/2018,28.99,22.5,5.29,7.69,13.64,25.84,6.5,38.12,23.72,22.77,30.58,29.56,19.61
7/1/2018,28.98,22.51,5.3,7.7,13.63,25.84,6.51,38.14,23.72,22.78,30.59,29.38,19.61
7/2/2018,28.98,22.53,5.3,7.71,13.64,25.84,6.52,38.15,23.72,22.81,30.59,29.23,19.62
7/3/2018,28.99,22.47,5.31,7.72,13.65,25.84,6.53,38.2,23.74,22.81,30.59,29.63,19.63
7/4/2018,29,22.36,5.32,7.73,13.66,25.84,6.54,38.22,23.75,22.82,30.6,29.58,19.63
7/5/2018,29,22.62,5.32,7.73,13.67,25.85,6.55,38.24,23.77,22.82,30.6,29.98,19.63
7/6/2018,29.01,22.6,5.33,7.74,13.67,25.84,6.56,38.26,23.77,22.84,30.61,29.67,19.63
7/7/2018,29,22.44,5.34,7.75,13.68,25.84,6.57,38.26,23.78,22.86,30.61,29.58,19.63
7/8/2018,28.99,22.28,5.34,7.76,13.68,25.84,6.58,38.28,23.78,22.87,30.61,29.4,19.63
7/9/2018,29,22.25,5.35,7.77,13.69,25.84,6.59,38.38,23.83,22.87,30.62,29.32,19.64
7/10/2018,29.02,22.33,5.35,7.78,13.71,25.85,6.6,38.44,23.85,22.88,30.62,29.52,19.65
7/11/2018,29.02,22.31,5.36,7.78,13.73,25.85,6.61,38.43,23.86,22.89,30.62,29.9,19.65
7/12/2018,29.02,22.38,5.36,7.79,13.71,25.85,6.62,38.42,23.86,22.9,30.62,29.81,19.65
7/13/2018,29.01,22.4,5.37,7.8,13.72,25.85,6.63,38.36,23.85,22.91,30.63,29.8,19.65
7/14/2018,29,22.4,5.37,7.8,13.72,25.84,6.64,38.31,23.83,22.91,30.63,29.77,19.64
7/15/2018,29.01,22.33,5.38,7.81,13.72,25.84,6.65,38.31,23.83,22.9,30.63,29.54,19.65
7/16/2018,29.02,22.32,5.39,7.82,13.74,25.84,6.66,38.39,23.86,22.91,30.64,29.62,19.66
7/17/2018,29.02,22.29,5.39,7.83,13.76,25.84,6.67,38.41,23.87,22.94,30.64,29.58,19.66
7/18/2018,29.02,22.3,5.4,7.84,13.77,25.84,6.68,38.39,23.86,22.98,30.65,29.76,19.66
7/19/2018,29.01,22.49,5.4,7.85,13.78,25.84,6.69,38.36,23.85,22.98,30.65,29.8,19.66
7/20/2018,29.02,22.34,5.41,7.85,13.79,25.83,6.7,38.38,23.85,22.96,30.65,29.87,19.67
7/21/2018,29.03,22.35,5.42,7.86,13.8,25.84,6.7,38.47,23.89,22.96,30.66,29.71,19.67
7/22/2018,29.03,22.45,5.42,7.87,13.8,25.84,6.71,38.44,23.89,22.98,30.66,29.58,19.67
7/23/2018,29.04,22.39,5.43,7.88,13.82,25.84,6.73,38.48,23.91,23,30.67,29.82,19.69
7/24/2018,29.04,22.39,5.43,7.88,13.82,25.85,6.73,38.54,23.93,23,30.67,30,19.69
7/25/2018,29.05,22.57,5.44,7.89,13.82,25.85,6.75,38.63,23.95,22.97,30.67,29.99,19.69
7/26/2018,29.04,22.55,5.45,7.9,13.83,25.85,6.75,38.78,23.94,22.97,30.68,29.92,19.69
7/27/2018,29.03,22.45,5.45,7.9,13.83,25.84,6.77,38.81,23.93,23.04,30.68,30.12,19.69
7/28/2018,29.02,22.47,5.46,7.91,13.83,25.84,6.77,38.59,23.91,23.05,30.68,29.78,19.69
7/29/2018,29.01,22.53,5.46,7.91,13.84,25.83,6.78,38.54,23.9,23.04,30.69,29.68,19.69
7/30/2018,29.01,22.44,5.47,7.93,13.84,25.83,6.79,38.52,23.9,23.04,30.69,29.95,19.69
7/31/2018,29.03,22.4,5.47,7.93,13.85,25.83,6.8,38.58,23.93,23.05,30.7,30.16,19.71
8/1/2018,29.03,22.63,5.48,7.94,13.86,25.84,6.81,38.66,23.95,23.04,30.7,30,19.71
8/2/2018,29.04,22.54,5.48,7.94,13.88,25.85,6.82,38.67,23.97,23.06,30.7,29.86,19.72
8/3/2018,29.02,22.54,5.49,7.96,13.9,25.84,6.83,38.68,23.96,23.06,30.71,30.05,19.71
8/4/2018,29.01,22.5,5.49,7.96,13.88,25.84,6.84,38.65,23.98,23.09,30.71,29.62,19.73
8/5/2018,29.01,22.48,5.5,7.97,13.88,25.84,6.85,38.66,24,23.1,30.72,29.44,19.74
8/6/2018,29.02,22.46,5.51,7.98,13.89,25.85,6.86,38.72,24.03,23.11,30.72,29.5,19.75
8/7/2018,29.01,22.56,5.51,7.98,13.89,25.86,6.87,38.68,24.03,23.13,30.72,29.53,19.75
8/8/2018,29,22.65,5.51,7.99,13.9,25.85,6.87,38.66,24.04,23.13,30.73,29.67,19.75
8/9/2018,28.99,22.57,5.52,8,13.9,25.85,6.88,38.66,24.03,23.15,30.73,29.74,19.76
8/10/2018,29,22.68,5.52,8,13.9,25.85,6.89,38.66,24.05,23.14,30.73,29.83,19.77
8/11/2018,29,22.63,5.52,8.01,13.92,25.84,6.89,38.67,24.05,23.14,30.74,29.68,19.77
8/12/2018,29,22.69,5.53,8.02,13.91,25.85,6.9,38.65,24.06,23.15,30.74,29.57,19.77
8/13/2018,28.99,22.48,5.53,8.02,13.92,25.85,6.91,38.6,24.05,23.15,30.75,29.82,19.77
8/14/2018,28.98,22.46,5.54,8.03,13.94,25.84,6.92,38.58,24.04,23.17,30.75,30.06,19.78
8/15/2018,28.99,22.55,5.54,8.04,13.94,25.85,6.93,38.62,24.07,23.17,30.76,29.93,19.79
8/16/2018,29.03,22.59,5.55,8.06,13.95,25.85,6.94,38.73,24.12,23.2,30.76,30.04,19.81
8/17/2018,29.04,22.43,5.55,8.06,13.96,25.87,6.94,38.76,24.14,23.2,30.76,30.31,19.82
8/18/2018,29.03,22.35,5.56,8.06,13.96,25.87,6.95,38.7,24.13,23.2,30.77,30,19.82
8/19/2018,29.02,22.29,5.56,8.07,13.98,25.86,6.96,38.68,24.11,,30.77,29.79,19.82
8/20/2018,29.03,22.33,5.57,8.08,14,25.85,6.97,38.68,24.13,,30.78,30.19,19.83
8/21/2018,29.03,22.35,5.57,8.1,14,25.86,6.98,38.71,24.14,,30.78,30.29,19.83
8/22/2018,29.04,22.34,5.58,8.09,13.99,25.86,6.98,38.71,24.15,,30.78,30.25,19.84
8/23/2018,29.03,22.37,5.58,8.1,13.99,25.86,6.99,38.58,24.11,,30.78,30.24,19.83
8/24/2018,29.03,22.39,5.58,8.11,14,25.85,7,38.53,24.1,,30.79,30.22,19.84
8/25/2018,29.04,22.4,5.59,8.12,13.99,25.84,7,38.71,24.17,,30.8,29.92,19.86
8/26/2018,29.05,22.69,5.6,8.12,14,25.86,7,38.83,24.21,,30.8,29.87,19.87
8/27/2018,29.04,22.67,5.6,8.14,14.02,25.87,7.01,38.75,24.2,,30.8,30.17,19.87
8/28/2018,29.03,22.62,5.6,8.14,14.02,25.87,7.02,38.73,24.2,,30.81,30.35,19.88
8/29/2018,29.03,22.63,5.61,8.15,14.02,25.87,7.03,38.72,24.2,,30.81,30.17,19.88
8/30/2018,29.02,22.67,5.61,8.16,14.02,25.86,7.03,38.64,24.17,,30.81,30.38,19.87
8/31/2018,29.01,22.63,5.61,8.16,14.03,25.86,7.04,38.59,24.15,,30.82,30.59,19.88
9/1/2018,29.02,22.64,5.62,8.17,14.04,25.85,7.05,38.61,24.15,,30.82,30.18,19.89
9/2/2018,29.02,22.79,5.63,8.18,14.04,25.85,7.06,38.68,24.19,,30.83,29.99,19.89
9/3/2018,29.05,22.73,5.63,8.19,14.04,25.86,7.07,38.76,24.22,,30.83,30.12,19.91
9/4/2018,29.03,22.75,5.64,8.2,14.05,25.87,7.07,38.75,24.23,,30.84,30.31,19.92
9/5/2018,29.06,22.72,5.64,8.21,14.05,25.87,7.08,38.81,24.26,,30.84,30.37,19.93
9/6/2018,29.05,22.92,5.65,8.21,14.06,25.88,7.09,38.84,24.28,,30.84,30.37,19.93
9/7/2018,29.04,22.97,5.65,8.21,14.06,25.88,7.09,38.81,24.27,,30.85,30.13,19.94
9/8/2018,29.04,22.87,5.66,8.22,14.07,25.88,7.1,38.81,24.26,,30.85,30.09,19.94
9/9/2018,29.04,22.88,5.66,8.23,14.08,25.87,7.11,38.77,24.27,,30.86,30.05,19.94
9/10/2018,29.05,22.81,5.67,8.25,14.09,25.87,7.12,38.78,24.27,,30.86,30.41,19.95
9/11/2018,29.05,22.85,5.67,8.25,14.1,25.87,7.12,38.75,24.27,,30.86,30.37,19.95
